date,trip_year,trip_month,trip_day,weekday,n_trips,n_csl_trips,prop_lobster,all_all,csl_all,all_hook_and_line,all_spear_or_hand,all_nets,all_traps,all_unknown,all_diving,all_combined_gears,csl_spear_or_hand,csl_traps,csl_nets,csl_hook_and_line,csl_unknown,csl_diving,csl_combined_gears,year,is_sunday,max_wind_ms,mean_wind_ms,max_gust_ms,max_swh_m,mean_swh_m,population,csl_trips_per_1k,csl_lbs_per_1k,total_annual_trips,total_annual_csl,trip_share_daily,csl_trip_share_daily
1998-06-20,1998,6,20,Saturday,35,3,0.085714286,2169,128,356,0,16,565,200,573,459,0,0,0,0,0,128,0,1998,0,10.448301337393989,9.013248876648046,14.062188,1.6693962,1.5265274458333333,108537,0.027640343845877442,1.1793213374241043,8887,1382,0.0039383368965905255,0.002170767004341534
1998-06-21,1998,6,21,Sunday,19,3,0.157894737,1266,111,60,0,283,327,132,464,0,0,3,0,0,0,108,0,1998,1,12.570295197924352,11.220806849935814,17.802732,2.596666,2.1600219958333335,108537,0.027640343845877442,1.0226927222974653,8887,1382,0.0021379543152919996,0.002170767004341534
1998-06-22,1998,6,22,Monday,20,0,0,1033,0,456,0,138,202,0,237,0,0,0,0,0,0,0,0,1998,0,13.332853561324448,9.563520964990422,16.541607,2.4667208,1.9380748083333332,108537,0,0,8887,1382,0.0022504782266231575,0
1998-06-23,1998,6,23,Tuesday,26,0,0,2150,0,217,0,301,625,110,424,473,0,0,0,0,0,0,0,1998,0,9.344652382749667,8.031908093845944,13.110695,1.6680596,1.4312825791666666,108537,0,0,8887,1382,0.0029256216946101045,0
1998-06-24,1998,6,24,Wednesday,25,4,0.16,1845,53,373,0,477,214,0,360,421,0,20,9,0,0,24,0,1998,0,8.346356586492043,7.281478448068005,12.026753,1.342761,1.2560069458333334,108537,0.03685379179450326,0.48831274127716817,8887,1382,0.002813097783278947,0.002894356005788712
1998-06-25,1998,6,25,Thursday,18,0,0,1320,0,218,0,330,347,68,329,28,0,0,0,0,0,0,0,1998,0,8.934637926245752,7.730633089721446,12.6861725,1.4317017,1.2973540416666667,108537,0,0,8887,1382,0.0020254304039608417,0
1998-06-26,1998,6,26,Friday,16,0,0,1434,0,113,0,150,549,145,477,0,0,0,0,0,0,0,0,1998,0,8.778444804497896,7.83908449194225,11.885555,1.3744161,1.30275225,108537,0,0,8887,1382,0.001800382581298526,0
1998-06-27,1998,6,27,Saturday,41,0,0,2407,0,222,0,251,953,105,449,427,0,0,0,0,0,0,0,1998,0,9.419341063952709,8.306247599693787,13.285498,1.5427715,1.43590905,108537,0,0,8887,1382,0.004613480364577473,0
1998-06-28,1998,6,28,Sunday,18,4,0.222222222,1089,106,238,0,51,210,150,440,0,0,0,15,0,0,91,0,1998,1,9.142021372686068,8.380345501960976,12.674488,1.5371393,1.4220945125,108537,0.03685379179450326,0.9766254825543363,8887,1382,0.0020254304039608417,0.002894356005788712
1998-06-29,1998,6,29,Monday,25,0,0,1716,0,360,0,82,230,60,648,336,0,0,0,0,0,0,0,1998,0,8.027384188877734,6.795184747101719,10.542352,1.3042578,1.1920637208333333,108537,0,0,8887,1382,0.002813097783278947,0
1998-06-30,1998,6,30,Tuesday,24,3,0.125,1701,39,289,0,200,365,165,682,0,0,0,0,0,0,39,0,1998,0,7.55904880523554,6.518293049956037,9.9511385,1.1737815,1.0815629958333333,108537,0.027640343845877442,0.35932446999640677,8887,1382,0.002700573871947789,0.002170767004341534
1998-07-01,1998,7,1,Wednesday,31,6,0.193548387,1955,209,245,0,258,371,248,360,473,0,0,12,0,0,197,0,1998,0,7.810224354827987,6.731053910280855,11.336181,1.1305414,1.0524906066666666,108537,0.055280687691754885,1.9256106212627953,8887,1382,0.003488241251265894,0.004341534008683068
1998-07-02,1998,7,2,Thursday,22,7,0.318181818,1040,191,276,0,226,150,30,358,0,0,0,0,0,0,191,0,1998,0,9.480438943835182,8.019909871482277,12.944579,1.4600927,1.2760253541666666,108537,0.0644941356403807,1.7597685581875306,8887,1382,0.0024755260492854733,0.005065123010130246
1998-07-03,1998,7,3,Friday,30,5,0.166666667,2071,174,331,0,453,296,40,507,444,0,0,0,0,0,174,0,1998,0,9.786653049757515,9.19256868687671,13.530431,1.8246436,1.674664725,108537,0.046067239743129075,1.6031399430608917,8887,1382,0.003375717339934736,0.00361794500723589
1998-07-04,1998,7,4,Saturday,38,5,0.131578947,2431,91,355,0,859,795,280,142,0,0,12,1,0,0,78,0,1998,0,8.30232446839708,7.070860747828246,12.674269,1.4966704,1.3497194416666667,108537,0.046067239743129075,0.8384237633249491,8887,1382,0.004275908630583999,0.00361794500723589
1998-07-05,1998,7,5,Sunday,14,0,0,653,0,312,0,0,232,45,64,0,0,0,0,0,0,0,0,1998,1,8.056438240078908,6.625195155714302,10.635632,1.2425988,1.1385759541666667,108537,0,0,8887,1382,0.0015753347586362101,0
1998-07-06,1998,7,6,Monday,19,6,0.315789474,2346,245,218,0,190,357,272,381,928,0,72,0,0,0,147,26,1998,0,7.293411390996817,6.412549850682782,10.640003,1.0941651,1.03217235625,108537,0.055280687691754885,2.2572947474133245,8887,1382,0.0021379543152919996,0.004341534008683068
1998-07-07,1998,7,7,Tuesday,19,5,0.263157895,1407,167,214,0,145,581,70,297,100,0,0,0,0,0,167,0,1998,0,9.67383815275935,7.677185730532631,14.269865,1.3364006,1.1204915166666667,108537,0.046067239743129075,1.538645807420511,8887,1382,0.0021379543152919996,0.00361794500723589
1998-07-08,1998,7,8,Wednesday,19,7,0.368421053,1036,250,145,0,148,113,199,381,50,0,0,9,0,0,241,0,1998,0,9.134947829980316,8.041242606043088,12.730807,1.3616936,1.3080687916666667,108537,0.0644941356403807,2.3033619871564537,8887,1382,0.0021379543152919996,0.005065123010130246
1998-07-09,1998,7,9,Thursday,25,7,0.28,1216,167,386,0,160,334,70,266,0,0,0,10,0,0,157,0,1998,0,9.551707587176795,8.408179323197594,13.515643,1.6179391,1.5242400291666667,108537,0.0644941356403807,1.538645807420511,8887,1382,0.002813097783278947,0.005065123010130246
1998-07-10,1998,7,10,Friday,23,7,0.304347826,2661,157,192,0,422,763,0,349,935,0,25,2,0,0,112,18,1998,0,8.621569169920527,7.10850670642405,12.0801735,1.4984853,1.3991995208333332,108537,0.0644941356403807,1.4465113279342527,8887,1382,0.002588049960616631,0.005065123010130246
1998-07-11,1998,7,11,Saturday,30,0,0,1456,0,191,0,241,747,224,53,0,0,0,0,0,0,0,0,1998,0,7.166138001421084,5.975167378314616,9.792289,1.2659639,1.1358649875,108537,0,0,8887,1382,0.003375717339934736,0
1998-07-12,1998,7,12,Sunday,13,0,0,521,0,124,0,80,218,0,99,0,0,0,0,0,0,0,0,1998,1,5.77389707197648,5.27071175125095,8.330378,1.0183021,0.9646915675000001,108537,0,0,8887,1382,0.0014628108473050522,0
1998-07-13,1998,7,13,Monday,28,7,0.25,2336,243,331,0,708,229,190,385,493,0,0,40,0,0,177,26,1998,0,6.161283762386644,5.6808675186966235,9.288218,0.9670661,0.9368786904166666,108537,0.0644941356403807,2.2388678515160727,8887,1382,0.0031506695172724202,0.005065123010130246
1998-07-14,1998,7,14,Tuesday,10,6,0.6,740,213,38,0,0,259,0,443,0,0,0,0,0,0,213,0,1998,0,6.853275742218415,6.249206005382936,10.146651,1.0160257,0.9624647591666666,108537,0.055280687691754885,1.9624644130572986,8887,1382,0.0011252391133115788,0.004341534008683068
1998-07-15,1998,7,15,Wednesday,25,7,0.28,2027,245,178,0,68,351,188,501,741,0,0,0,0,0,225,20,1998,0,6.770391407399665,5.890037918014312,10.16951,0.9801122,0.9374258033333334,108537,0.0644941356403807,2.2572947474133245,8887,1382,0.002813097783278947,0.005065123010130246
1998-07-16,1998,7,16,Thursday,14,5,0.357142857,875,244,127,0,85,171,170,322,0,0,0,0,0,71,173,0,1998,0,7.780537311122591,6.989824179639914,11.600654,1.157857,1.0794302641666667,108537,0.046067239743129075,2.2480812994646984,8887,1382,0.0015753347586362101,0.00361794500723589
1998-07-17,1998,7,17,Friday,23,5,0.217391304,1954,87,333,0,286,697,40,197,401,0,30,0,0,0,43,14,1998,0,7.809443489760999,7.0896911869090875,11.031375,1.1087784,1.0823788916666666,108537,0.046067239743129075,0.8015699715304458,8887,1382,0.002588049960616631,0.00361794500723589
1998-07-18,1998,7,18,Saturday,34,0,0,1736,0,281,0,298,588,285,284,0,0,0,0,0,0,0,0,1998,0,8.138780165623928,6.7658395404894875,11.154148,1.2711715,1.1862919875,108537,0,0,8887,1382,0.0038258129852593676,0
1998-07-19,1998,7,19,Sunday,15,4,0.266666667,1543,112,49,0,655,173,50,195,421,0,2,0,0,0,110,0,1998,1,9.65830395632014,8.216762761468601,12.786011,1.6655107,1.4600302291666667,108537,0.03685379179450326,1.0319061702460912,8887,1382,0.001687858669967368,0.002894356005788712
1998-07-20,1998,7,20,Monday,24,4,0.166666667,1620,120,436,0,185,124,211,240,424,0,0,0,0,0,120,0,1998,0,10.767540845800859,9.424865527839703,16.60426,1.9780691,1.8461966833333334,108537,0.03685379179450326,1.1056137538350976,8887,1382,0.002700573871947789,0.002894356005788712
1998-07-21,1998,7,21,Tuesday,22,3,0.136363636,1191,99,395,0,269,311,70,146,0,0,0,0,0,0,99,0,1998,0,11.816178564526899,10.680605764801639,15.422626,2.3224916,2.113079525,108537,0.027640343845877442,0.9121313469139556,8887,1382,0.0024755260492854733,0.002170767004341534
1998-07-22,1998,7,22,Wednesday,25,8,0.32,1853,230,104,0,210,640,214,427,258,0,19,56,0,0,155,0,1998,0,10.496977741248058,9.574973072690796,14.425567,2.1237786,1.9050328416666666,108537,0.07370758358900652,2.1190930281839373,8887,1382,0.002813097783278947,0.005788712011577424
1998-07-23,1998,7,23,Thursday,20,7,0.35,960,193,106,0,107,227,90,430,0,0,0,0,0,0,193,0,1998,0,8.035779119270426,7.145930423409644,11.300774,1.5625876,1.4180195458333333,108537,0.0644941356403807,1.7781954540847822,8887,1382,0.0022504782266231575,0.005065123010130246
1998-07-24,1998,7,24,Friday,19,5,0.263157895,2784,165,144,0,1010,503,85,171,871,0,50,2,0,0,113,0,1998,0,8.887230876616462,6.543612185665125,11.214899,1.2975973,1.2267973333333333,108537,0.046067239743129075,1.5202189115232592,8887,1382,0.0021379543152919996,0.00361794500723589
1998-07-25,1998,7,25,Saturday,31,4,0.129032258,1426,97,127,0,149,807,236,107,0,0,0,0,0,0,97,0,1998,0,10.732800826547747,9.465206474676625,14.712517,1.961915,1.6928940041666667,108537,0.03685379179450326,0.8937044510167039,8887,1382,0.003488241251265894,0.002894356005788712
1998-07-26,1998,7,26,Sunday,12,3,0.25,627,129,47,0,81,211,0,288,0,0,0,0,0,0,129,0,1998,1,10.484115926543943,8.371219607311627,14.098431,1.741831,1.5945953625,108537,0.027640343845877442,1.18853478537273,8887,1382,0.0013502869359738945,0.002170767004341534
1998-07-27,1998,7,27,Monday,18,5,0.277777778,1900,158,109,0,545,72,238,195,741,0,0,5,0,0,135,18,1998,0,8.836002064623571,7.500835156646854,13.5649,1.5663936,1.4709507708333334,108537,0.046067239743129075,1.4557247758828786,8887,1382,0.0020254304039608417,0.00361794500723589
1998-07-28,1998,7,28,Tuesday,15,4,0.266666667,1141,156,28,0,135,528,170,280,0,0,0,0,0,0,156,0,1998,0,8.005627380181785,6.918142179039559,11.118362,1.4137255,1.3183124083333333,108537,0.03685379179450326,1.437297879985627,8887,1382,0.001687858669967368,0.002894356005788712
1998-07-29,1998,7,29,Wednesday,26,7,0.269230769,2206,219,120,0,311,615,223,314,623,0,20,6,0,0,174,19,1998,0,8.193860264256779,7.1043758877389065,11.304476,1.3587445,1.2580354416666666,108537,0.0644941356403807,2.0177451007490532,8887,1382,0.0029256216946101045,0.005065123010130246
1998-07-30,1998,7,30,Thursday,15,4,0.266666667,664,134,111,0,31,163,115,244,0,0,0,0,0,0,134,0,1998,0,7.847528843952102,6.710521916544442,10.81261,1.221907,1.1328487541666667,108537,0.03685379179450326,1.2346020251158591,8887,1382,0.001687858669967368,0.002894356005788712
1998-07-31,1998,7,31,Friday,13,4,0.307692308,1362,92,357,0,0,334,149,125,397,0,0,0,3,0,68,21,1998,0,8.245492974301381,7.215331433041466,12.163103,1.3112845,1.1957780875,108537,0.03685379179450326,0.8476372112735749,8887,1382,0.0014628108473050522,0.002894356005788712
1998-08-01,1998,8,1,Saturday,37,7,0.189189189,2080,156,117,0,157,1086,172,548,0,0,0,5,0,15,136,0,1998,0,8.393361452412536,6.758568309022089,11.926125,1.4282576,1.2476185875,108537,0.0644941356403807,1.437297879985627,8887,1382,0.004163384719252841,0.005065123010130246
1998-08-02,1998,8,2,Sunday,22,6,0.272727273,1331,164,284,0,111,330,255,351,0,0,19,1,0,0,144,0,1998,1,7.031377948728969,5.517035658257199,9.69564,1.1758126,1.1204468166666666,108537,0.055280687691754885,1.5110054635746335,8887,1382,0.0024755260492854733,0.004341534008683068
1998-08-03,1998,8,3,Monday,36,10,0.277777778,2466,240,594,0,718,121,140,506,387,0,0,3,0,10,227,0,1998,0,5.749963497611007,4.7265863026519925,8.033396,1.1128527,1.0642322791666667,108537,0.09213447948625815,2.2112275076701953,8887,1382,0.004050860807921683,0.00723589001447178
1998-08-04,1998,8,4,Tuesday,25,11,0.44,1437,260,103,0,78,713,202,341,0,0,40,2,0,0,218,0,1998,0,7.83845118363401,6.669372013669328,10.526872,1.2396935,1.1097222233333333,108537,0.10134792743488395,2.395496466642712,8887,1382,0.002813097783278947,0.007959479015918957
1998-08-05,1998,8,5,Wednesday,27,7,0.259259259,1240,170,148,0,34,414,151,246,247,0,0,0,0,20,140,10,1998,0,9.367356511157777,8.31471993730273,12.781174,1.5494624,1.4436717,108537,0.0644941356403807,1.5662861512663884,8887,1382,0.0030381456059412624,0.005065123010130246
1998-08-06,1998,8,6,Thursday,19,7,0.368421053,1411,118,210,0,252,107,100,231,511,0,0,18,0,0,88,12,1998,0,9.049696812792247,6.590799437458146,12.4189825,1.431341,1.1922832820833333,108537,0.0644941356403807,1.087186857937846,8887,1382,0.0021379543152919996,0.005065123010130246
1998-08-07,1998,8,7,Friday,25,12,0.48,2629,301,143,0,680,470,322,553,461,0,11,0,0,14,267,9,1998,0,7.7632226625984355,5.739375310489972,10.280254,1.0512764000000001,0.9224393675,108537,0.11056137538350977,2.77324783253637,8887,1382,0.002813097783278947,0.008683068017366137
1998-08-08,1998,8,8,Saturday,36,8,0.222222222,1673,193,121,0,407,649,84,412,0,0,5,7,0,0,181,0,1998,0,7.76981398798203,6.074854620809785,10.494616,1.0956848,0.9951978591666667,108537,0.07370758358900652,1.7781954540847822,8887,1382,0.004050860807921683,0.005788712011577424
1998-08-09,1998,8,9,Sunday,20,7,0.35,1384,225,246,0,366,129,305,338,0,0,0,4,0,18,203,0,1998,1,8.594810387285284,7.016978003650252,12.089517,1.4103914,1.2619297916666667,108537,0.0644941356403807,2.0730257884408085,8887,1382,0.0022504782266231575,0.005065123010130246
1998-08-10,1998,8,10,Monday,32,12,0.375,2479,236,226,0,196,518,0,506,1033,0,21,0,0,0,197,18,1998,0,8.396756222893133,6.9795514630023225,11.662345,1.3614628,1.2415919291666666,108537,0.11056137538350977,2.174373715875692,8887,1382,0.003600765162597052,0.008683068017366137
1998-08-11,1998,8,11,Tuesday,21,7,0.333333333,1688,165,702,0,190,198,206,292,100,0,0,0,0,15,150,0,1998,0,7.1652475822462804,6.415158370857078,10.454926,1.1551632,1.1258168791666667,108537,0.0644941356403807,1.5202189115232592,8887,1382,0.0023630021379543154,0.005065123010130246
1998-08-12,1998,8,12,Wednesday,29,4,0.137931034,1702,129,255,0,634,250,14,331,218,0,0,0,0,0,129,0,1998,0,7.943195382142867,7.082608921288357,12.131673,1.2757869,1.1978107875,108537,0.03685379179450326,1.18853478537273,8887,1382,0.003263193428603578,0.002894356005788712
1998-08-13,1998,8,13,Thursday,22,8,0.363636364,1282,278,188,0,181,299,34,530,50,0,0,0,0,20,258,0,1998,0,8.979382330477572,7.547919188919688,12.401245,1.430603,1.2991721250000001,108537,0.07370758358900652,2.5613385297179763,8887,1382,0.0024755260492854733,0.005788712011577424
1998-08-14,1998,8,14,Friday,20,6,0.3,2194,145,267,0,96,429,214,333,855,0,10,0,0,0,132,3,1998,0,7.843423160798354,6.8664050462112645,11.909532,1.2792459,1.2072275958333334,108537,0.055280687691754885,1.335949952550743,8887,1382,0.0022504782266231575,0.004341534008683068
1998-08-15,1998,8,15,Saturday,35,10,0.285714286,2040,310,97,0,293,1082,38,530,0,0,39,10,0,8,253,0,1998,0,7.931116706006753,6.264807551944732,11.306428,1.2111069,1.1345705183333334,108537,0.09213447948625815,2.8561688640740024,8887,1382,0.0039383368965905255,0.00723589001447178
1998-08-16,1998,8,16,Sunday,15,7,0.466666667,1070,254,137,0,286,91,182,374,0,0,0,37,0,0,217,0,1998,1,8.694303060398859,6.704560587189881,11.960777,1.22077,1.0698497470833332,108537,0.0644941356403807,2.340215778950957,8887,1382,0.001687858669967368,0.005065123010130246
1998-08-17,1998,8,17,Monday,25,9,0.36,1837,269,261,0,511,109,38,541,377,0,0,0,0,6,237,26,1998,0,8.612969050631554,7.6568314671251905,12.141211,1.5182955,1.3338313041666667,108537,0.08292103153763233,2.478417498180344,8887,1382,0.002813097783278947,0.006512301013024602
1998-08-18,1998,8,18,Tuesday,24,5,0.208333333,1538,146,300,0,480,301,192,265,0,0,0,0,0,0,146,0,1998,0,8.000791042807085,6.262710526318176,10.618328,1.2797147,1.1724896083333334,108537,0.046067239743129075,1.3451634004993689,8887,1382,0.002700573871947789,0.00361794500723589
1998-08-19,1998,8,19,Wednesday,26,8,0.307692308,1780,184,258,0,95,430,40,465,492,0,0,0,0,10,174,0,1998,0,7.6872960976840385,6.428513497126724,11.224008,1.1757927,1.1351078958333334,108537,0.07370758358900652,1.6952744225471499,8887,1382,0.0029256216946101045,0.005788712011577424
1998-08-20,1998,8,20,Thursday,15,4,0.266666667,1218,86,554,0,90,262,0,252,60,0,15,0,0,0,71,0,1998,0,8.49246497788334,7.087106400677465,11.505766,1.4369415,1.3087640708333332,108537,0.03685379179450326,0.7923565235818201,8887,1382,0.001687858669967368,0.002894356005788712
1998-08-21,1998,8,21,Friday,26,6,0.230769231,2404,134,470,0,499,331,269,382,453,0,22,0,0,8,104,0,1998,0,10.682598439906275,8.32914919145202,14.142715,2.0486064,1.7981556208333334,108537,0.055280687691754885,1.2346020251158591,8887,1382,0.0029256216946101045,0.004341534008683068
1998-08-22,1998,8,22,Saturday,26,4,0.153846154,1378,115,80,0,14,1078,0,206,0,0,8,0,0,0,107,0,1998,0,10.133309446451177,8.22578879044841,13.111473,1.9535882,1.605725325,108537,0.03685379179450326,1.0595465140919686,8887,1382,0.0029256216946101045,0.002894356005788712
1998-08-23,1998,8,23,Sunday,8,3,0.375,509,133,66,0,0,0,205,238,0,0,0,0,0,0,133,0,1998,1,7.464045826651244,6.390480186288815,9.707192,1.4640177,1.2391330083333334,108537,0.027640343845877442,1.2253885771672333,8887,1382,9.00191290649263e-4,0.002170767004341534
1998-08-24,1998,8,24,Monday,21,5,0.238095238,1831,86,373,0,286,68,0,277,827,0,0,0,0,0,72,14,1998,0,13.210024316112746,10.54755334412758,15.936393,2.38569,1.9814870625,108537,0.046067239743129075,0.7923565235818201,8887,1382,0.0023630021379543154,0.00361794500723589
1998-08-25,1998,8,25,Tuesday,24,7,0.291666667,1641,288,179,0,220,449,199,509,85,0,0,0,0,0,288,0,1998,0,12.641564080387058,9.334268878054928,17.167793,2.3265715,1.7840897458333334,108537,0.0644941356403807,2.6534730092042347,8887,1382,0.002700573871947789,0.005065123010130246
1998-08-26,1998,8,26,Wednesday,24,6,0.25,1299,171,216,0,128,421,0,391,143,0,9,0,0,0,162,0,1998,0,9.391509022979474,7.566094707922501,12.78481,1.6498333,1.4977362333333333,108537,0.055280687691754885,1.5754995992150143,8887,1382,0.002700573871947789,0.004341534008683068
1998-08-27,1998,8,27,Thursday,17,7,0.411764706,899,182,344,0,0,123,0,375,57,0,6,0,0,0,176,0,1998,0,9.113846497068122,6.369055757153485,13.016702,1.5063326,1.42479655,108537,0.0644941356403807,1.6768475266498981,8887,1382,0.0019129064926296838,0.005065123010130246
1998-08-28,1998,8,28,Friday,24,5,0.208333333,2302,194,225,0,289,580,148,250,810,0,25,0,0,0,169,0,1998,0,5.91435263433748,3.8203868264278853,7.7189693,1.4596491,1.3882820208333333,108537,0.046067239743129075,1.7874089020334079,8887,1382,0.002700573871947789,0.00361794500723589
1998-08-29,1998,8,29,Saturday,27,4,0.148148148,1582,202,74,0,150,909,0,449,0,0,0,0,0,0,202,0,1998,0,6.825735346457036,5.992781031996269,11.421272,1.3036562,1.1924621583333332,108537,0.03685379179450326,1.8611164856224145,8887,1382,0.0030381456059412624,0.002894356005788712
1998-08-30,1998,8,30,Sunday,9,0,0,441,0,73,0,116,72,180,0,0,0,0,0,0,0,0,0,1998,1,9.004068677980495,7.510735769806299,12.115462,1.444184,1.3192332708333334,108537,0,0,8887,1382,0.0010127152019804209,0
1998-08-31,1998,8,31,Monday,16,0,0,1032,0,201,0,314,253,0,163,101,0,0,0,0,0,0,0,1998,0,8.24120123464797,7.423342733421642,11.407473,1.2981274,1.2533674958333334,108537,0,0,8887,1382,0.001800382581298526,0
1998-09-01,1998,9,1,Tuesday,25,7,0.28,1700,175,376,0,60,443,185,591,45,0,5,0,0,0,170,0,1998,0,7.2375713482473705,6.29049456500596,10.762876,1.2341688,1.1661458666666666,108537,0.0644941356403807,1.6123533910095176,8887,1382,0.002813097783278947,0.005065123010130246
1998-09-02,1998,9,2,Wednesday,23,6,0.260869565,1561,264,239,0,159,170,0,514,479,0,0,0,0,0,264,0,1998,0,6.85737751032597,4.79829650525737,9.617011,1.145492,1.0431639154166668,108537,0.055280687691754885,2.432350258437215,8887,1382,0.002588049960616631,0.004341534008683068
1998-09-03,1998,9,3,Thursday,26,9,0.346153846,1852,198,111,0,260,638,107,656,80,0,5,0,0,0,193,0,1998,0,9.957158123955097,8.036188763845486,13.337813,1.3599983,1.2510470333333332,108537,0.08292103153763233,1.8242626938279112,8887,1382,0.0029256216946101045,0.006512301013024602
1998-09-04,1998,9,4,Friday,26,8,0.307692308,2394,193,531,0,609,357,0,592,305,0,4,0,0,0,189,0,1998,0,9.32729101060809,8.092449643810724,13.180775,1.4683169,1.3910797958333334,108537,0.07370758358900652,1.7781954540847822,8887,1382,0.0029256216946101045,0.005788712011577424
1998-09-05,1998,9,5,Saturday,32,6,0.1875,1980,129,475,0,0,1038,169,298,0,0,11,0,0,0,118,0,1998,0,8.19763983392959,7.600076135274111,11.700244,1.3405817,1.2994627666666667,108537,0.055280687691754885,1.18853478537273,8887,1382,0.003600765162597052,0.004341534008683068
